"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
1449083,"Fedora","libetpan","Andreas Bierfert","NEW"," ---","CVE-2017-8825 libetpan: NULL pointer dereference inthe MIME handling component [fedora-all]","2017-05-09 04:15:58"
1403246,"Fedora","ceph","Boris Ranto","NEW"," ---","CVE-2016-9579 ceph: RGW server DoS via request with invalid HTTP Origin header [fedora-all]","2016-12-11 07:04:34"
1448796,"Fedora","glibc","Carlos O'Donell","NEW"," ---","CVE-2017-8804 glibc: memory leak in sunrpc when decoding malformed XDR [fedora-all]","2017-05-08 03:59:22"
1429953,"Fedora","zoneminder","Charles R. Anderson","NEW"," ---","CVE-2016-10201 CVE-2016-10202 CVE-2016-10203 CVE-2016-10204 CVE-2016-10205 CVE-2016-10206 CVE-2017-7203 zoneminder: Multiple security issues [fedora-all]","2017-03-22 04:51:07"
1427939,"Fedora","rubygem-rubyzip","Chris Lalancette","NEW"," ---","CVE-2017-5946 rubygem-rubyzip: Directory traversal in the Zip::File component [fedora-all]","2017-03-01 09:49:01"
1448374,"Fedora","hadoop","Christopher Tubbs","NEW"," ---","CVE-2017-3161 CVE-2017-3162 hadoop: Multiple vulnerabilities [fedora-all]","2017-06-05 07:11:52"
1418586,"Fedora","podofo","Dan Horák","NEW"," ---","CVE-2015-8981 CVE-2017-5852 CVE-2017-5853 CVE-2017-5854 CVE-2017-5855 CVE-2017-5886 podofo: Multiple security vulnerabilities [fedora-all]","2017-02-07 04:12:10"
1438436,"Fedora","podofo","Dan Horák","NEW"," ---","CVE-2017-7378 CVE-2017-7379 CVE-2017-7380 CVE-2017-7381 CVE-2017-7382 CVE-2017-7383 CVE-2017-7994 CVE-2017-8053 CVE-2017-8054 podofo: various flaws [fedora-all]","2017-04-25 10:26:49"
1439559,"Fedora","libxslt","Daniel Veillard","NEW"," ---","CVE-2015-9019 libxslt: math.random() in xslt uses unseeded randomness [fedora-all]","2017-04-06 04:54:53"
1452550,"Fedora","libxml2","Daniel Veillard","NEW"," ---","CVE-2017-9047 CVE-2017-9048 CVE-2017-9049 CVE-2017-9050 libxml2: various flaws [fedora-all]","2017-05-19 04:04:26"
1403885,"Fedora","kf5-bluez-qt","Daniel Vrátil","NEW"," ---","CVE-2016-9917 CVE-2016-9918 kf5-bluez-qt: various flaws [fedora-all]","2016-12-12 09:43:35"
1427565,"Fedora","kf5-ktnef","Daniel Vrátil","NEW"," ---","kf5-ktnef: Directory traversal in ktnefparser.cpp [fedora-all]","2017-02-28 10:42:02"
1415987,"Fedora","virglrenderer","Dave Airlie","NEW"," ---","CVE-2017-5580 Virglrenderer: OOB access while parsing instruction [fedora-all]","2017-01-25 05:33:02"
1421074,"Fedora","virglrenderer","Dave Airlie","NEW"," ---","CVE-2017-5956 virglrenderer: Virglrenderer: OOB access while in vrend_draw_vbo [fedora-all]","2017-02-12 22:59:49"
1421127,"Fedora","virglrenderer","Dave Airlie","NEW"," ---","CVE-2017-5957 Virglrenderer: stack overflow in vrend_decode_set_framebuffer_state [fedora-all]","2017-02-12 23:01:10"
1422453,"Fedora","virglrenderer","Dave Airlie","NEW"," ---","CVE-2017-5994 Virglrenderer: out-of-bounds access in vrend_create_vertex_elements_state [fedora-all]","2017-02-15 12:56:33"
1456772,"Fedora","perl-Config-Model","David Hannequin","NEW"," ---","CVE-2017-0373 CVE-2017-0374 perl-Config-Model: various flaws [fedora-all]","2017-05-30 06:37:05"
1451258,"Fedora","tnef","David Timms","NEW"," ---","CVE-2017-8911 tnef: Integer underflow in unicode_to_utf8 [fedora-all]","2017-05-16 04:46:22"
1403886,"Fedora","bluez-hcidump","David Woodhouse","NEW"," ---","CVE-2016-9917 CVE-2016-9918 bluez-hcidump: various flaws [fedora-all]","2016-12-12 09:43:47"
1403883,"Fedora","bluez","Don Zickus","NEW"," ---","CVE-2016-9917 CVE-2016-9918 bluez: various flaws [fedora-all]","2016-12-12 09:43:25"
1443443,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-7718 Qemu: display: cirrus: OOB read access issue [fedora-all]","2017-04-19 05:34:08"
1451711,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-7493 Qemu: 9pfs: guest privilege escalation in virtfs mapped-file mode [fedora-all]","2017-05-17 06:49:07"
1460172,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-9524 Qemu: nbd: segmentation fault due to client non-negotiation [fedora-all]","2017-06-12 02:33:35"
1463135,"Fedora","mingw-c-ares","František Dvořák","NEW"," ---","CVE-2017-1000381 mingw-c-ares: c-ares: NAPTR parser out of bounds access [fedora-all]","2017-06-20 04:38:19"
1439751,"Fedora","golang-googlecode-go-crypto","Fridolín Pokorný","NEW"," ---","CVE-2017-3204 golang-googlecode-go-crypto: Go SSH library does not verify host keys by default [fedora-all]","2017-04-06 10:23:22"
1437823,"Fedora","mantis","Gianluca Sforna","NEW"," ---","CVE-2017-6973 CVE-2017-7241 CVE-2017-7309 mantis: three cross-site scripting issues fixed in 1.3.9, 2.1.3, 2.2.3 [fedora-all]","2017-03-31 05:00:19"
1454286,"Fedora","mantis","Gianluca Sforna","NEW"," ---","CVE-2017-7620 mantis: Permalink Injection via CSRF attacks on a permalink_page.php?url= URI [fedora-all]","2017-05-22 07:49:06"
1380206,"Fedora","jackson-dataformat-xml","gil cattaneo","NEW"," ---","CVE-2016-7051 jackson-dataformat-xml: XmlMapper is vulnerable to SSRF attack [fedora-all]","2016-09-28 20:48:51"
1445335,"Fedora","cxf","gil cattaneo","NEW"," ---","CVE-2017-5653 CVE-2017-5656 cxf: various flaws [fedora-all]","2017-04-25 09:46:48"
1451961,"Fedora","wildfly","gil cattaneo","NEW"," ---","CVE-2017-7503 wildfly: EAP: XXE issue in TransformerFactory [fedora-all]","2017-05-18 04:11:04"
1439677,"Fedora","yaml-cpp","Guido Grazioli","NEW"," ---","CVE-2017-5950 yaml-cpp: Stack-buffer overflow in HandleNode() [fedora-all]","2017-04-06 07:56:22"
1464007,"Fedora","drupal7","Gwyn Ciesla","NEW"," ---","CVE-2017-6922 drupal7: Files uploaded by anonymous users into a private file system can be accessed by other anonymous users [fedora-all]","2017-06-22 05:13:07"
1450958,"Fedora","FlightCrew","Hans de Goede","NEW"," ---","FlightCrew: Insecure use of /tmp [fedora-all]","2017-05-15 08:59:37"
1422815,"Fedora","ytnef","Itamar Reis Peixoto","NEW"," ---","CVE-2017-6298 CVE-2017-6299 CVE-2017-6300 CVE-2017-6301 CVE-2017-6302 CVE-2017-6303 CVE-2017-6304 CVE-2017-6305 CVE-2017-6306 CVE-2017-6800 CVE-2017-6801 CVE-2017-6802 ytnef: various flaws [fedora-all]","2017-03-13 12:28:05"
1449186,"Fedora","nextcloud","James Hogarth","NEW"," ---","CVE-2017-0890 CVE-2017-0891 CVE-2017-0892 CVE-2017-0893 CVE-2017-0894 CVE-2017-0895 nextcloud: Multiple security issues [fedora-all]","2017-05-09 07:47:18"
1451238,"Fedora","owncloud","James Hogarth","NEW"," ---","CVE-2017-0890 CVE-2017-0891 CVE-2017-0892 CVE-2017-0893 CVE-2017-0894 CVE-2017-0895 owncloud: nextcloud: Multiple security issues [fedora-all]","2017-05-16 04:17:06"
1400033,"Fedora","nodejs-ejs","Jamie Nguyen","NEW"," ---","nodejs-ejs: Remote code execution via ejs.render() [fedora-all]","2016-11-30 05:25:17"
1404189,"Fedora","nodejs-ejs","Jamie Nguyen","NEW"," ---","nodejs-ejs: various flaws [fedora-all]","2016-12-13 04:54:16"
1417927,"Fedora","marked","Jamie Nguyen","NEW"," ---","marked: Cross-site scripting via Data URIs [fedora-all]","2017-01-31 07:31:56"
1461276,"Fedora","tor","Jamie Nguyen","NEW"," ---","CVE-2017-0375 CVE-2017-0376 tor: Multiple vulnerabilities [fedora-all]","2017-06-14 02:17:14"
1443396,"Fedora","trafficserver","Jan-Frode Myklebust","NEW"," ---","CVE-2017-5659 trafficserver: Wrong handling of an incorrectly formatted message-body of a chunk [fedora-all]","2017-04-19 03:40:41"
1438704,"Fedora","tigervnc","Jan Grulich","NEW"," ---","CVE-2017-7392 CVE-2017-7393 CVE-2017-7394 CVE-2017-7395 CVE-2017-7396 tigervnc: various flaws [fedora-all]","2017-04-04 04:54:49"
1464035,"Fedora","libdb4","Jan Staněk","NEW"," ---","libdb4: libdb: Reads DB_CONFIG from the current working directory [fedora-all]","2017-06-22 06:18:44"
1439103,"Fedora","asterisk","Jared Smith","NEW"," ---","CVE-2017-7617 asterisk: Buffer overflow in CDR's set user [fedora-all]","2017-04-11 04:39:53"
1454304,"Fedora","asterisk","Jared Smith","NEW"," ---","CVE-2017-9358 CVE-2017-9359 asterisk: Multiple security issues [fedora-all]","2017-06-02 02:42:35"
1405136,"Fedora","openjpeg","Jaromír Cápík","NEW"," ---","CVE-2016-9580 CVE-2016-9581 openjpeg: various flaws [fedora-all]","2016-12-15 11:52:20"
1443129,"Fedora","minicom","Jaromír Cápík","NEW"," ---","CVE-2017-7467 minicom: Out of bounds write in vt100.c [fedora-all]","2017-04-18 10:12:56"
1431720,"Fedora","putty","Jaroslav Škarvada","NEW"," ---","CVE-2017-6542 putty: Integer overflow in the ssh_agent_channel_data [fedora-all]","2017-03-13 12:14:53"
1464034,"Fedora","postfix","Jaroslav Škarvada","NEW"," ---","postfix: libdb: Reads DB_CONFIG from the current working directory [fedora-all]","2017-06-22 06:18:44"
1429939,"Fedora","subversion","Joe Orton","NEW"," ---","subversion: SHA-1 collision causes repository breakage [fedora-all]","2017-03-07 09:31:30"
1462732,"Fedora","compat-expat1","Joe Orton","NEW"," ---","CVE-2017-9233 compat-expat1: expat: Inifinite loop due to invalid XML in external entity [fedora-all]","2017-06-19 08:39:36"
1462735,"Fedora","expat","Joe Orton","NEW"," ---","CVE-2017-9233 expat: Inifinite loop due to invalid XML in external entity [fedora-all]","2017-06-19 08:39:36"
1425356,"Fedora","mod_auth_openidc","John Dennis","NEW"," ---","CVE-2017-6059 CVE-2017-6062 CVE-2017-6413 mod_auth_openidc: various flaws [fedora-all]","2017-03-03 09:25:53"
1426747,"Fedora","mod_auth_mellon","John Dennis","NEW"," ---","CVE-2017-6807 mod_auth_mellon: various flaws [fedora-all]","2017-03-13 10:52:08"
1434464,"Fedora","jasper","Josef Ridky","NEW"," ---","CVE-2016-9396 CVE-2016-9397 CVE-2016-9398 CVE-2016-9399 CVE-2017-5503 CVE-2017-5504 CVE-2017-5505 CVE-2017-6851 CVE-2017-6852 jasper: various flaws [fedora-all]","2017-06-22 05:03:27"
1425396,"Fedora","mingw-glib2","Kalev Lember","NEW"," ---","CVE-2017-6004 mingw-glib2: pcre: Out-of-bounds read in compile_bracket_matchingpath function [fedora-all]","2017-02-21 05:28:28"
1427226,"Fedora","mingw-gdk-pixbuf","Kalev Lember","NEW"," ---","CVE-2017-6313 CVE-2017-6314 CVE-2017-6312 CVE-2017-6311 mingw-gdk-pixbuf: various flaws [fedora-all]","2017-05-31 11:43:01"
1434514,"Fedora","mingw-glib2","Kalev Lember","NEW"," ---","CVE-2017-7186 mingw-glib2: pcre, pcre2: Invalid Unicode property lookup [fedora-all]","2017-03-21 12:04:00"
1439558,"Fedora","mingw-libxslt","Kalev Lember","NEW"," ---","CVE-2015-9019 mingw-libxslt: libxslt: math.random() in xslt uses unseeded randomness [fedora-all]","2017-04-06 04:54:53"
1439560,"Fedora","apt-cacher-ng","Kenjiro Nakayama","NEW"," ---","CVE-2017-7443 apt-cacher-ng: HTTP response splitting [fedora-all]","2017-04-06 04:55:03"
1449981,"Fedora","kernel","Kernel Maintainer List","NEW"," ---","CVE-2017-8831 kernel: Double fetch vulnerability in saa7164_bus_get function [fedora-all]","2017-05-11 05:46:25"
1450973,"Fedora","kernel","Kernel Maintainer List","NEW"," ---","CVE-2017-8890 CVE-2017-9074 CVE-2017-9075 CVE-2017-9076 CVE-2017-9077 kernel: various flaws [fedora-all]","2017-05-25 10:06:48"
1454759,"Fedora","kernel","Kernel Maintainer List","NEW"," ---","CVE-2017-9211 kernel: Null pointer dereference due to missing key-size check in setkey function [fedora-all]","2017-05-23 08:38:54"
1456389,"Fedora","kernel","Kernel Maintainer List","NEW"," ---","CVE-2017-9242 kernel: Incorrect overwrite check in __ip6_append_data() [fedora-all]","2017-05-29 06:00:30"
1456454,"Fedora","kernel","Kernel Maintainer List","NEW"," ---","CVE-2017-1000363 kernel: Out-of-bounds write in lp_setup in drivers/char/lp.c [fedora-all]","2017-05-29 08:33:34"
1457217,"Fedora","kernel","Kernel Maintainer List","NEW"," ---","CVE-2017-8924 kernel: Information leak in completion handler in edge_bulk_in_callback function [fedora-all]","2017-05-31 07:15:03"
1441405,"Fedora","ansible","Kevin Fenzi","NEW"," ---","CVE-2017-7473 ansible: Potential information disclosure via no_log directive [fedora-all]","2017-04-20 04:27:46"
1426717,"Fedora","avahi","Lennart Poettering","NEW"," ---","avahi: Multicast DNS responds to unicast queries outside of local network [fedora-all]","2017-02-24 11:29:45"
1409785,"Fedora","shutter","Liang Suilong","NEW"," ---","CVE-2016-10081 shutter: Insecure usage of perl exec() [fedora-all]","2017-01-03 06:21:53"
1463208,"Fedora","httpd","Luboš Uhliarik","NEW"," ---","CVE-2017-3167 CVE-2017-3169 CVE-2017-7659 CVE-2017-7668 CVE-2017-7679 httpd: various flaws [fedora-all]","2017-06-20 07:38:26"
1401875,"Fedora","mingw-gstreamer1-plugins-good","Marc-Andre Lureau","NEW"," ---","CVE-2016-9634 CVE-2016-9635 CVE-2016-9636 CVE-2016-9808 mingw-gstreamer1-plugins-good: gstreamer-plugins-good: Heap buffer overflow in FLIC decoder [fedora-all]","2016-12-06 05:29:17"
1312932,"Fedora","ntop","Marcelo Barbosa ""firemanxbr""","NEW"," ---","CVE-2015-8368 ntop: Privilege escalation via intercepting password change request [fedora-all]","2016-11-25 04:27:08"
1459458,"Fedora","irssi","Marek Mahut","NEW"," ---","CVE-2017-9468 CVE-2017-9469 irssi: various flaws [fedora-all]","2017-06-07 04:25:03"
1434523,"Fedora","apache-poi","Mat Booth","NEW"," ---","CVE-2017-5644 apache-poi: XML entity expansion via specially crafted OOXML file [fedora-all]","2017-03-21 12:10:58"
1427225,"Fedora","gdk-pixbuf2","Matthias Clasen","NEW"," ---","CVE-2017-6313 CVE-2017-6314 CVE-2017-6312 CVE-2017-6311 gdk-pixbuf2: various flaws [fedora-all]","2017-05-31 13:01:03"
1434517,"Fedora","glib2","Matthias Clasen","NEW"," ---","CVE-2017-7186 glib2: pcre, pcre2: Invalid Unicode property lookup [fedora-all]","2017-03-27 14:57:13"
1455096,"Fedora","xdg-user-dirs","Matthias Clasen","NEW"," ---","xdg-user-dirs: xdg-user-dirs, gnome-session: Xsession creation of XDG user directories does not honor system umask policy [fedora-all]","2017-05-24 05:22:34"
1458795,"Fedora","dnstracer","Matthieu Saulnier","NEW"," ---","CVE-2017-9430 dnstracer: Stack-buffer overflow via a long name argument in command line [fedora-all]","2017-06-05 12:18:45"
1452565,"Fedora","openldap","Matus Honek","NEW"," ---","openldap: Long list of acceptable CA names breaks encryption [fedora-all]","2017-05-19 04:37:30"
1456713,"Fedora","openldap","Matus Honek","NEW"," ---","CVE-2017-9287 openldap: Double free vulnerability in servers/slapd/back-mdb/search.c [fedora-all]","2017-05-30 04:18:51"
1401876,"Fedora","mingw-gstreamer-plugins-good","Michael Cronenworth","NEW"," ---","CVE-2016-9634 CVE-2016-9635 CVE-2016-9636 CVE-2016-9808 mingw-gstreamer-plugins-good: gstreamer-plugins-good: Heap buffer overflow in FLIC decoder [fedora-all]","2016-12-06 05:29:25"
1410124,"Fedora","mingw-libtiff","Michael Cronenworth","NEW"," ---","CVE-2016-10092 CVE-2016-10093 CVE-2016-10094 CVE-2016-10095 CVE-2017-5225 CVE-2017-5563 mingw-libtiff: various flaws [fedora-all]","2017-01-24 10:43:37"
1419617,"Fedora","mingw-gstreamer-plugins-bad-free","Michael Cronenworth","NEW"," ---","CVE-2017-5843 CVE-2017-5848 mingw-gstreamer-plugins-bad-free: various flaws [fedora-all]","2017-02-06 10:20:39"
1456759,"Fedora","mingw-libtiff","Michael Cronenworth","NEW"," ---","CVE-2017-9117 mingw-libtiff: libtiff: Heap-based buffer over-read in bmp2tiff [fedora-all]","2017-05-30 06:06:41"
1443444,"Fedora","xen","Michael Young","NEW"," ---","CVE-2017-7718 xen: Qemu: display: cirrus: OOB read access issue [fedora-all]","2017-04-19 05:34:26"
1460173,"Fedora","xen","Michael Young","NEW"," ---","CVE-2017-9524 xen: Qemu: nbd: segmentation fault due to client non-negotiation [fedora-all]","2017-06-12 02:33:46"
1459492,"Fedora","yara","Michal Ambroz","NEW"," ---","CVE-2017-9465 yara: Buffer over-read in yr_arena_write_data function [fedora-all]","2017-06-07 05:43:14"
1434342,"Fedora","jenkins-ssh-slaves-plugin","Michal Srb","NEW"," ---","CVE-2017-2648 jenkins-ssh-slaves-plugin: Host keys were not verified [fedora-all]","2017-03-21 06:16:03"
1434343,"Fedora","jenkins-mailer-plugin","Michal Srb","NEW"," ---","CVE-2017-2651 jenkins-mailer-plugin: Emails were sent to addresses not associated with actual users of Jenkins by Mailer Plugin [fedora-all]","2017-03-21 06:17:15"
1464159,"Fedora","jetty","Mikolaj Izdebski","NEW"," ---","CVE-2017-9735 jetty: Timing channel attack in util/security/Password.java [fedora-all]","2017-06-22 10:30:41"
1425852,"Fedora","utf8proc","Milan Bouchet-Valat","NEW"," ---","utf8proc: Multiple vulnerabilities [fedora-all]","2017-02-22 11:35:54"
1300747,"Fedora","polkit","Miloslav Trmač","NEW"," ---","CVE-2016-2568 polkit: Program run via pkexec as unprivileged user can escape to parent session via TIOCSTI ioctl [fedora-all]","2016-11-24 10:07:35"
1417579,"Fedora","rubygem-archive-tar-minitar","Mo Morsi","NEW"," ---","CVE-2016-10173 rubygem-archive-tar-minitar: Directory traversal during archive extraction [fedora-all]","2017-01-30 05:51:16"
1409600,"Fedora","qt5-qtbase","Ngo Than","NEW"," ---","CVE-2016-10040 qt5-qtbase: qt: stack overflow in QXmlSimpleReader [fedora-all]","2017-05-26 04:43:38"
1409602,"Fedora","qt","Ngo Than","NEW"," ---","CVE-2016-10040 qt: stack overflow in QXmlSimpleReader [fedora-all]","2017-06-08 01:29:49"
1409603,"Fedora","qt3","Ngo Than","NEW"," ---","CVE-2016-10040 qt3: qt: stack overflow in QXmlSimpleReader [fedora-all]","2017-05-26 04:43:37"
1463737,"Fedora","uClibc","Nikola Forró","NEW"," ---","CVE-2017-9728 CVE-2017-9729 uclibc: Multiple vulnerabilities [fedora-all]","2017-06-21 11:32:07"
1422012,"Fedora","nodejs-ws","NodeJS Packaging SIG","NEW"," ---","nodejs-ws: Use of cryptographically insecure Math.random [fedora-all]","2017-02-14 05:29:47"
1404145,"Fedora","cryptopp","nucleo","NEW"," ---","CVE-2016-9939 cryptopp: DoS in ASN.1 parser due to octet processing [fedora-all]","2016-12-13 02:58:53"
1442990,"Fedora","libosip2","nucleo","NEW"," ---","CVE-2016-10324 CVE-2016-10325 CVE-2016-10326 CVE-2017-7853 libosip2: Multiple vulnerabilities [fedora-all]","2017-04-18 04:58:38"
1462831,"Fedora","mingw-libffi","Paolo Bonzini","NEW"," ---","CVE-2017-1000376 mingw-libffi: libffi: Requests an executable stack [fedora-all]","2017-06-19 12:08:24"
1450063,"Fedora","miniupnpc","Paulo Andrade","NEW"," ---","CVE-2017-8798 miniupnpc: Integer signedness error [fedora-all]","2017-05-11 09:21:27"
1408404,"Fedora","ImageMagick","Pavel Alexeev","NEW"," ---","CVE-2016-8707 ImageMagick: OOB write in convert utility when deflating TIFF files [fedora-all]","2016-12-23 04:49:54"
1410515,"Fedora","ImageMagick","Pavel Alexeev","NEW"," ---","ImageMagick: various flaws [fedora-all]","2017-01-18 10:03:32"
1437935,"Fedora","ImageMagick","Pavel Alexeev","NEW"," ---","CVE-2017-7275 ImageMagick: Memory allocation failure in AcquireMagickMemory (incomplete fix for  CVE-2016-8866) [fedora-all]","2017-03-31 09:25:20"
